l’orchestra	O		
alla	O		
prima	O		
rappresentazione	O		
,	O		
essendosi	O		
amovazioni	O		
entusiastiche	O		
.	O		
Il	O		
duetto	O		
fra	O		
le	O		
dsc	O		
malato	O		
il	O		
signor	O		
Catalanotti	B-person	NIL	
,	O		
e	O		
all	O		
atio	O		
fu	O		
presentata	O		
al	O		
Ponciielli	B-person	Q207390	
una	O		
corona	O		
«	O		
nastro	O		
,	O		
sul	O		
quale	O		
era	O		
impressa	O		
una	O		
onorifjes	O		
grafe	O		
.	O		

#document_id:L'arpa_1882-003_13			
#document_date:1882			
#sent_text:Erminia Borghi-Mamo , la grande attrice-canpte il cul nome è celebre e famoso nei due mondi, g giunta fra noi, ove la madre sua, la incomparabile artista Adelaide Borghi, la desiderava da piu i due anni, ove una schiera di affettuosi amici l’atpudeva per ringraziarla di avere in quelle lontane py.onl tenuta tanto alta la fama dell arte nostra.			
Erminia	B-person	Q3732024	
Borghi	I-person	Q3732024	
-	I-person	Q3732024	
Mamo	I-person	Q3732024	
,	O		
la	O		
grande	O		
attrice	O		
-	O		
canpte	O		
il	O		
cul	O		
nome	O		
è	O		
celebre	O		
e	O		
famoso	O		
nei	O		
due	O		
mondi	O		
,	O		
g	O		
giunta	O		
fra	O		
noi	O		
,	O		
ove	O		
la	O		
madre	O		
sua	O		
,	O		
la	O		
incomparabile	O		
artista	O		
Adelaide	B-person	Q1099167	
Borghi	I-person	Q1099167	
,	O		
la	O		
desiderava	O		
da	O		
piu	O		
i	O		
due	O		
anni	O		
,	O		
ove	O		
una	O		
schiera	O		
di	O		
affettuosi	O		
amici	O		
l’atpudeva	O		
per	O		
ringraziarla	O		
di	O		
avere	O		
in	O		
quelle	O		
lontane	O		
py.onl	O		
tenuta	O		
tanto	O		
alta	O		
la	O		
fama	O		
dell	O		
arte	O		
nostra	O		
.	O		

#document_id:L'arpa_1882-003_14			
#document_date:1882			
#sent_text:Uno spartito del Guarany levato in velluto bleu, ai quattro canti del quale sono “scritte in oro quattro delle opere pia favorite, cioé Ugonottt , Africana, Ebrea e Mefistofele, e nel ceutco vi è una placea d’oro con una affettuosa iscrizione, dono e gentile pensiero degli studenti.			
Uno	O		
spartito	O		
del	O		
Guarany	B-music	Q2735143	
levato	O		
in	O		
velluto	O		
bleu	O		
,	O		
ai	O		
quattro	O		
canti	O		
del	O		
quale	O		
sono	O		
“	O		
scritte	O		
in	O		
oro	O		
quattro	O		
delle	O		
opere	O		
pia	O		
favorite	O		
,	O		
cioé	O		
Ugonottt	B-music	Q466848	
,	O		
Africana	B-music	Q784719	
,	O		
Ebrea	B-music	Q339043	
e	O		
Mefistofele	B-music	Q935669	
,	O		
e	O		
nel	O		
ceutco	O		
vi	O		
è	O		
una	O		
placea	O		
d’oro	O		
con	O		
una	O		
affettuosa	O		
iscrizione	O		
,	O		
dono	O		
e	O		
gentile	O		
pensiero	O		
degli	O		
studenti	O		
.	O		

#document_id:L'arpa_1882-003_15			
#document_date:1882			
#sent_text:La signora Giuseppina Borsi De Giuli e stata prescelta dalla casa editrice Lucca per cantare la parte di Adriano Colonna nel Cola di Rienzi di Wagner che si dara al Regio di Torino. -— Al teatro Brunetti la sera del primo decembre dara principio ad un corso di rappresentazioni la Compagnia drammatica dell’egregio Emanuel, ed avremo subito una gradita novita, l’ Odette di Sardou			
La	O		
signora	O		
Giuseppina	B-person	Q16179774	
Borsi	I-person	Q16179774	
De	I-person	Q16179774	
Giuli	I-person	Q16179774	
e	O		
stata	O		
prescelta	O		
dalla	O		
casa	B-publicaton	Q102286821	
editrice	I-publication	Q102286821	
Lucca	I-publication	Q102286821	
per	O		
cantare	O		
la	O		
parte	O		
di	O		
Adriano	B-person	NIL	
Colonna	I-person	NIL	
nel	O		
Cola	B-music	Q689441	
di	I-music	Q689441	
Rienzi	I-music	Q689441	
di	O		
Wagner	B-person	Q1511	
che	O		
si	O		
dara	O		
al	O		
Regio	B-theatre	Q183202	
di	I-theatre	Q183202	
Torino	I-theatre	Q183202	
.	O		
-	O		
—	O		
Al	O		
teatro	B-theatre	Q3516753	
Brunetti	I-theatre	Q3516753	
la	O		
sera	O		
del	O		
primo	O		
decembre	O		
dara	O		
principio	O		
ad	O		
un	O		
corso	O		
di	O		
rappresentazioni	O		
la	O		
Compagnia	O		
drammatica	O		
dell’egregio	O		
Emanuel	B-person	Q3767166	
,	O		
ed	O		
avremo	O		
subito	O		
una	O		
gradita	O		
novita	O		
,	O		
l	O		
’	O		
Odette	B-music	NIL	
di	O		
Sardou	B-person	Q354828	

#document_id:L'arpa_1882-003_16			
#document_date:1882			
#sent_text:Come poi tutto cid non bastasse, 1 fiori si gettarono a valanghe, a modo che il palcoscenico ne fu letteralmente coperto, e molte farono le poesie dedicate alla Borghi, e in tutte vi è espressa la speranza che essa torni cola, e noi invece facciamo voti che rimanga in Italia, ove di grandi artisti abbiamo il pit sentito bisogno.			
Come	O		
poi	O		
tutto	O		
cid	O		
non	O		
bastasse	O		
,	O		
1	O		
fiori	O		
si	O		
gettarono	O		
a	O		
valanghe	O		
,	O		
a	O		
modo	O		
che	O		
il	O		
palcoscenico	O		
ne	O		
fu	O		
letteralmente	O		
coperto	O		
,	O		
e	O		
molte	O		
farono	O		
le	O		
poesie	O		
dedicate	O		
alla	O		
Borghi	B-person	Q3732024	
,	O		
e	O		
in	O		
tutte	O		
vi	O		
è	O		
espressa	O		
la	O		
speranza	O		
che	O		
essa	O		
torni	O		
cola	O		
,	O		
e	O		
noi	O		
invece	O		
facciamo	O		
voti	O		
che	O		
rimanga	O		
in	O		
Italia	B-country	Q38	
,	O		
ove	O		
di	O		
grandi	O		
artisti	O		
abbiamo	O		
il	O		
pit	O		
sentito	O		
bisogno	O		
.	O		

#document_id:L'arpa_1882-003_17			
#document_date:1882			
#sent_text:Nel veniente Marzo verra rappresentata a Berlino la nuova operetta di Giovanni Sirauss, Una oie a Venezia. — A Voghera fu sempre non poco applaudita nella Traviata la prima donuias G funou, allieva del maestro Muzio.			
Nel	O		
veniente	O		
Marzo	O		
verra	O		
rappresentata	O		
a	O		
Berlino	B-city	Q64	
la	O		
nuova	O		
operetta	O		
di	O		
Giovanni	B-person	Q83309	
Sirauss	I-person	Q83309	
,	O		
Una	B-music	Q1306554	
oie	I-music	Q1306554	
a	I-music	Q1306554	
Venezia	I-music	Q1306554	
.	O		
—	O		
A	O		
Voghera	B-city	Q39981	
fu	O		
sempre	O		
non	O		
poco	O		
applaudita	O		
nella	O		
Traviata	B-music	Q186162	
la	O		
prima	O		
donuias	O		
G	B-person	NIL	
funou	I-person	NIL	
,	O		
allieva	O		
del	O		
maestro	O		
Muzio	B-person	Q2061224	
.	O		

#document_id:L'arpa_1882-003_18			
#document_date:1882			
#sent_text:I¢ ucuova sono concordi nel con| Statare if successss ottenuto al Politeama dalla Traviata, avente ad esecutori la Lablanche, Delibers e Vaniaiecni. Sempre molto bene l’orcheStra diretta dai’ egreeio Fornari. — Il giro artistico in Germania della celebre Gerster costituisce una serie di completi trioufi.			
I¢	O		
ucuova	O		
sono	O		
concordi	O		
nel	O		
con|	O		
Statare	O		
if	O		
successss	O		
ottenuto	O		
al	O		
Politeama	B-theatre	Q3907408	
dalla	O		
Traviata	B-music	Q186162	
,	O		
avente	O		
ad	O		
esecutori	OO		
la	O		
Lablanche	B-person	NIL	
,	O		
Delibers	B-person	Q98716472	
e	O		
Vaniaiecni	B-person	NIL	
.	O		
Sempre	O		
molto	O		
bene	O		
l’orcheStra	O		
diretta	O		
dai	O		
’	O		
egreeio	O		
Fornari	B-person	NIL	
.	O		
—	O		
Il	O		
giro	O		
artistico	O		
in	O		
Germania	B-country	Q183	
della	O		
celebre	O		
Gerster	B-person	Q450600	
costituisce	O		
una	O		
serie	O		
di	O		
completi	O		
trioufi	O		
.	O		

#document_id:L'arpa_1882-003_19			
#document_date:1882			
#sent_text:l teatro Rossini di Venezia i l’esecuzione del Rigoletto toccagio Hadi Gb 7 Ossa. Sl per primi onori rono al baritono Marescalchi. Cio dicono in pieno accordo tuiti i giornali. Marescalchi ogni sera ha. ripetuto lallegro del duetto cou Gilda. 			
l	O		
teatro	B-theatre	Q523565	
Rossini	I-theatre	Q523565	
di	O		
Venezia	B-city	Q641	
i	O		
l’esecuzione	O		
del	O		
Rigoletto	B-music	Q189234	
toccagio	O		
Hadi	O		
Gb	O		
7	O		
Ossa	O		
.	O		
Sl	O		
per	O		
primi	O		
onori	O		
rono	O		
al	O		
baritono	O		
Marescalchi	B-person	Q30416690	
.	O		
Cio	O		
dicono	O		
in	O		
pieno	O		
accordo	O		
tuiti	O		
i	O		
giornali	O		
.	O		
Marescalchi	B-person	Q30416690	
ogni	O		
sera	O		
ha	O		
.	O		
ripetuto	O		
lallegro	O		
del	O		
duetto	O		
cou	O		
Gilda	B-person	NIL	
.	O		

#document_id:L'arpa_1882-003_20			
#document_date:1882			
#sent_text:l teatro Bellecour di Lione cantera la seguente Compagnia: le signore Carolina Ferni, Violetti e Alborini-Nordueci, il tenore Lorenzo Abrugnedo ed i baritoni Giraldoni e Blasi. — A San Pietro di Lavagna, presso Verona, disponibile il bravo basso Vittorio Salmasi.			
l	O		
teatro	B-theatre	Q4221	
Bellecour	I-theatre	Q4221	
di	O		
Lione	B-city	Q456	
cantera	O		
la	O		
seguente	O		
Compagnia	O		
:	O		
le	O		
signore	O		
Carolina	B-person	Q3534139	
Ferni	I-person	Q3534139	
,	O		
Violetti	B-person	NIL	
e	O		
Alborini	B-person	NIL	
-	I-person	NIL	
Nordueci	I-person	NIL	
,	O		
il	O		
tenore	O		
Lorenzo	B-person	Q9023739	
Abrugnedo	I-person	Q9023739	
ed	O		
i	O		
baritoni	O		
Giraldoni	B-person	Q716592	
e	O		
Blasi	B-person	Q112161628	
.	O		
—	O		
A	O		
San	B-city	Q18505526	
Pietro	I-city	Q18505526	
di	O		
Lavagna	B-city	Q48111	
,	O		
presso	O		
Verona	B-city	Q2028	
,	O		
disponibile	O		
il	O		
bravo	O		
basso	O		
Vittorio	B-person	NIL	
Salmasi	I-person	NIL	
.	O		

#document_id:L'arpa_1882-003_21			
#document_date:1882			
#sent_text:Patrasso, contrariamente alle voci corse, avra spettacolo d’ opera anche in quest’ anno, e PAgenzia del maestro Magotti ha scritturato Ja seguente Compagma che è gia partita a quella volta : prime donne soprani: Carolina Caselli ed Emma Savini; mezzo soprano Margherita Fosohini: tenori Luigi Ranfagni ed Ettore Marchi; baritono Enrico Massini ; basso Luigi Bergami; tenore comprimario Nazzareno Marsi, pili sei professori d’ orchestra.			
Patrasso	B-city	Q133123	
,	O		
contrariamente	O		
alle	O		
voci	O		
corse	O		
,	O		
avra	O		
spettacolo	O		
d	O		
’	O		
opera	O		
anche	O		
in	O		
quest	O		
’	O		
anno	O		
,	O		
e	O		
PAgenzia	O		
del	O		
maestro	O		
Magotti	B-person	NIL	
ha	O		
scritturato	O		
Ja	O		
seguente	O		
Compagma	O		
che	O		
è	O		
gia	O		
partita	O		
a	O		
quella	O		
volta	O		
:	O		
prime	O		
donne	O		
soprani	O		
:	O		
Carolina	B-person	NIL	
Caselli	I-person	NIL	
ed	O		
Emma	B-person	NIL	
Savini	I-person	NIL	
;	O		
mezzo	O		
soprano	O		
Margherita	B-person	NIL	
Fosohini	I-person	NIL	
:	O		
tenori	O		
Luigi	B-person	NIL	
Ranfagni	I-person	NIL	
ed	O		
Ettore	B-person	NIL	
Marchi	I-person	NIL	
;	O		
baritono	O		
Enrico	B-person	NIL	
Massini	I-person	NIL	
;	O		
basso	O		
Luigi	B-person	NIL	
Bergami	I-person	NIL	
;	O		
tenore	O		
comprimario	O		
Nazzareno	B-person	NIL	
Marsi	I-person	NIL	
,	O		
pili	O		
sei	O		
professori	O		
d	O		
’	O		
orchestra	O		
.	O		

#document_id:L'arpa_1882-003_22			
#document_date:1882			
#sent_text: Terni avra spettacolo d’ opera in carnevale, e dall’Agenzia suddetta sono stati scritturati la prima donna mezzo soprano Augusta Fiano, il tenore Enrico Battistini ed il baritono Gnaccarini. — A Parma sara direttore dell’orchestra Marino Mancinelli, ottima scelta. 			
 			
Terni	B-city	Q8621	
avra	O		
spettacolo	O		
d	O		
’	O		
opera	O		
in	O		
carnevale	O		
,	O		
e	O		
dall’Agenzia	O		
suddetta	O		
sono	O		
stati	O		
scritturati	O		
la	O		
prima	O		
donna	O		
mezzo	O		
soprano	O		
Augusta	B-person	NIL	
Fiano	I-person	NIL	
,	O		
il	O		
tenore	O		
Enrico	B-person	NIL	
Battistini	I-person	NIL	
ed	O		
il	O		
baritono	O		
Gnaccarini	B-person	NIL	
.	O		
—	O		
A	O		
Parma	B-city	Q2683	
sara	O		
direttore	O		
dell’orchestra	O		
Marino	B-person	Q20005823	
Mancinelli	I-person	Q20005823	
,	O		
ottima	O		
scelta	O		
.	O		

#document_id:L'arpa_1882-003_23			
#document_date:1882			
#sent_text:Il numero 57 della Musique Populaire contiene il ritratto del compositore francese Gian Giuseppe Cassanea di Mondonville, nato nel 1715, e nella musica ha un pezzo inedito per pianoforte di Iacob, un’aria per pianoforte e canto scritta da autore ignoto pel Re Enrico III, e un valzer arabo del signor Rene intitolato La Mitidja.			
Il	O		
numero	O		
57	O		
della	O		
Musique	B-newspaper	NIL	
Populaire	I-newspaper	NIL	
contiene	O		
il	O		
ritratto	O		
del	O		
compositore	O		
francese	O		
Gian	B-person	Q371862	
Giuseppe	I-person	Q371862	
Cassanea	I-person	Q371862	
di	I-person	Q371862	
Mondonville	I-person	Q371862	
,	O		
nato	O		
nel	O		
1715	O		
,	O		
e	O		
nella	O		
musica	O		
ha	O		
un	O		
pezzo	O		
inedito	O		
per	O		
pianoforte	O		
di	O		
Iacob	B-person	NIL	
,	O		
un’aria	O		
per	O		
pianoforte	O		
e	O		
canto	O		
scritta	O		
da	O		
autore	O		
ignoto	O		
pel	O		
Re	B-person	Q53448	
Enrico	I-person	Q53448	
III	I-person	Q53448	
,	O		
e	O		
un	O		
valzer	O		
arabo	O		
del	O		
signor	O		
Rene	B-person	NIL	
intitolato	O		
La	B-music	NIL	
Mitidja	I-music	NIL	
.	O		

#document_id:L'arpa_1882-003_24			
#document_date:1882			
#sent_text:Una cartolina da Barcellona alla data del 15 corrente ci recava: « L’ esecuzione della Sonnambula, in complesso attrasse su di sé Vira di Giove. L’ unico che placo il sommo Dio e che fu applaudito, fu il simpatico tenore Pietro Lombardi. »			
Una	O		
cartolina	O		
da	O		
Barcellona	B-city	Q1492	
alla	O		
data	O		
del	O		
15	O		
corrente	O		
ci	O		
recava	O		
:	O		
«	O		
L	O		
’	O		
esecuzione	O		
della	O		
Sonnambula	B-music	Q753123	
,	O		
in	O		
complesso	O		
attrasse	O		
su	O		
di	O		
sé	O		
Vira	O		
di	O		
Giove	B-person	Q4649	
.	O		
L	O		
’	O		
unico	O		
che	O		
placo	O		
il	O		
sommo	O		
Dio	O		
e	O		
che	O		
fu	O		
applaudito	O		
,	O		
fu	O		
il	O		
simpatico	O		
tenore	O		
Pietro	B-person	NIL	
Lombardi	I-person	NIL	
.	O		
»	O		

#document_id:L'arpa_1882-003_25			
#document_date:1882			
#sent_text:Cominciano a piovere da ogni parte i calendari per l’anno 1883, ed uno molto raccomandabile-é quello edito dalla Ditta Editrice di Francesco Manini (Milano , Via Durini N. 31) inutolato, Calendario Universale per le famiglie. La varieta delle illustrazioni, l’abbondanza’ di notizie tutte istruttive e recenti ne fanno un libro necessario ed utile. Il prezzo è anche modico, non costa che 50 centesimi.			
Cominciano	O		
a	O		
piovere	O		
da	O		
ogni	O		
parte	O		
i	O		
calendari	O		
per	O		
l’anno	O		
1883	O		
,	O		
ed	O		
uno	O		
molto	O		
raccomandabile	O		
-	O		
é	O		
quello	O		
edito	O		
dalla	O		
Ditta	O		
Editrice	O		
di	O		
Francesco	B-person	NIL	
Manini	I-person	NIL	
(	O		
Milano	B-city	Q490	
,	O		
Via	B-road	NIL	
Durini	I-road	NIL	
N.	O		
31	O		
)	O		
inutolato	O		
,	O		
Calendario	B-publication	NIL	
Universale	I-publication	NIL	
per	I-publication	NIL	
le	I-publication	NIL	
famiglie	I-publication	NIL	
.	O		
La	O		
varieta	O		
delle	O		
illustrazioni	O		
,	O		
l’abbondanza	O		
’	O		
di	O		
notizie	O		
tutte	O		
istruttive	O		
e	O		
recenti	O		
ne	O		
fanno	O		
un	O		
libro	O		
necessario	O		
ed	O		
utile	O		
.	O		
Il	O		
prezzo	O		
è	O		
anche	O		
modico	O		
,	O		
non	O		
costa	O		
che	O		
50	O		
centesimi	O		
.	O		

#document_id:L'arpa_1882-003_26			
#document_date:1882			
#sent_text:giornali di Milano affermano concordi che nel Ruy Blas il tenore Cappelletti ebbe al Dal Verme successo anche superiore a quello della Lucia e del Ballo in: Maschera. 			
giornali	O		
di	O		
Milano	B-city	Q490	
affermano	O		
concordi	O		
che	O		
nel	O		
Ruy	B-music	Q3453685	
Blas	I-music	Q3453685	
il	O		
tenore	O		
Cappelletti	B-person	NIL	
ebbe	O		
al	O		
Dal	B-theatre	Q1049376	
Verme	I-theatre	Q1049376	
successo	O		
anche	O		
superiore	O		
a	O		
quello	O		
della	O		
Lucia	B-music	Q244209	
e	O		
del	O		
Ballo	B-music	Q221757	
in	I-music	Q221757	
:	I-music	Q221757	
Maschera	I-music	Q221757	
.	O		

#document_id:L'arpa_1882-003_27			
#document_date:1882			
#sent_text:La Musica Popolare che vede la luce a Milano per cura del Sonzogno nel numero 33 aveva il ritratto e la biografia della celebre prima donna Cecilia Ritter e nella musica la romanza dell’ Ofello di Rossini, trascritta per piano da Giorgio Bizet. Ad Acqui la prima donna soprano signora Cunimings ebbe feste e fiori nel Trovatore.			
La	O		
Musica	B-newspaper	NIL	
Popolare	I-newspaper	NIL	
che	O		
vede	O		
la	O		
luce	O		
a	O		
Milano	B-city	Q490	
per	O		
cura	O		
del	O		
Sonzogno	B-person	Q534354	
nel	O		
numero	O		
33	O		
aveva	O		
il	O		
ritratto	O		
e	O		
la	O		
biografia	O		
della	O		
celebre	O		
prima	O		
donna	O		
Cecilia	B-person	Q104517733	
Ritter	I-person	Q104517733	
e	O		
nella	O		
musica	O		
la	O		
romanza	O		
dell	O		
’	O		
Ofello	B-music	Q925332	
di	O		
Rossini	B-person	Q9726	
,	O		
trascritta	O		
per	O		
piano	O		
da	O		
Giorgio	B-person	Q56158	
Bizet	I-person	Q56158	
.	O		
Ad	O		
Acqui	O		
la	O		
prima	O		
donna	O		
soprano	O		
signora	O		
Cunimings	B-person	NIL	
ebbe	O		
feste	O		
e	O		
fiori	O		
nel	O		
Trovatore	B-music	Q203470	
.	O		

#document_id:L'arpa_1882-003_28			
#document_date:1882			
#sent_text: Carboni ebbero lieta accoglienza nel Faust, il Belletti fu un Mefistofele impareggiabile. — Icontinui successi di Milano hanno valso-al tenore Cappelletti una bella scrittura pel teatro Regio di Torino. I nostri rallegramenti. 			
 			
Carboni	B-person	NIL	
ebbero	O		
lieta	O		
accoglienza	O		
nel	O		
Faust	B-music	Q745951	
,	O		
il	O		
Belletti	B-person	Q5569466	
fu	O		
un	O		
Mefistofele	B-person	Q272805	
impareggiabile	O		
.	O		
—	O		
Icontinui	O		
successi	O		
di	O		
Milano	B-city	Q490	
hanno	O		
valso	O		
-	O		
al	O		
tenore	O		
Cappelletti	B-person	NIL	
una	O		
bella	O		
scrittura	O		
pel	O		
teatro	B-theatre	Q183202	
Regio	I-theatre	Q183202	
di	O		
Torino	B-city	Q495	
.	O		
I	O		
nostri	O		
rallegramenti	O		
.	O		

#document_id:L'arpa_1882-003_29			
#document_date:1882			
#sent_text:In primavera il tenore Benfratelli ritornera coll’impresario Strakosch. — Parma avra in carnevale una eccellente Compagnia. L’impresa ha scritturato le prime donne Bernau-Gallignani e Leawington, il tenore Vicentelli ed il baritono. Barbieri. Si dara per prima opera la Regina di Cipro.			
In	O		
primavera	O		
il	O		
tenore	O		
Benfratelli	B-person	NIL	
ritornera	O		
coll’impresario	O		
Strakosch	B-person	Q506177	
.	O		
—	O		
Parma	B-city	Q2683	
avra	O		
in	O		
carnevale	O		
una	O		
eccellente	O		
Compagnia	O		
.	O		
L’impresa	O		
ha	O		
scritturato	O		
le	O		
prime	O		
donne	O		
Bernau	B-person	NIL	
-	I-person	NIL	
Gallignani	I-person	NIL	
e	O		
Leawington	B-person	NIL	
,	O		
il	O		
tenore	O		
Vicentelli	B-person	NIL	
ed	O		
il	O		
baritono	O		
.	O		
Barbieri	B-person	Q3724335	
.	O		
Si	O		
dara	O		
per	O		
prima	O		
opera	O		
la	O		
Regina	B-music	Q3185464	
di	I-music	Q3185464	
Cipro	I-music	Q3185464	
.	O		

#document_id:L'arpa_1882-003_30			
#document_date:1882			
#sent_text:La signora Mongini-Scalchi annunzia che anche il signor Felice Zoppegni ha cessato di farné parte. — I giornali di Roma hanno continuato pud dirsi fino a ieri ad encomiare gli esecutorl degli Ugonotti dati al Costanzi ed è di fatto che il successo è aumentato per tutti ad ogni rappresentazione. 			
La	O		
signora	O		
Mongini	B-person	NIL	
-	I-person	NIL	
Scalchi	I-person	NIL	
annunzia	O		
che	O		
anche	O		
il	O		
signor	O		
Felice	B-person	NIL	
Zoppegni	I-person	NIL	
ha	O		
cessato	O		
di	O		
farné	O		
parte	O		
.	O		
—	O		
I	O		
giornali	O		
di	O		
Roma	B-city	Q220	
hanno	O		
continuato	O		
pud	O		
dirsi	O		
fino	O		
a	O		
ieri	O		
ad	O		
encomiare	O		
gli	O		
esecutorl	O		
degli	O		
Ugonotti	B-music	Q466848	
dati	O		
al	O		
Costanzi	B-theatre	Q1050350	
ed	O		
è	O		
di	O		
fatto	O		
che	O		
il	O		
successo	O		
è	O		
aumentato	O		
per	O		
tutti	O		
ad	O		
ogni	O		
rappresentazione	O		
.	O		

#document_id:L'arpa_1882-003_31			
#document_date:1882			
#sent_text:Nel mentre sulla fede del Trovatore noi pure abbiamo annunciato scritturato per Napoli il tenore Cuttica, nella Rivista Settimanale troviamo che il giovane artista declind telegraficamente l’onorevole invito, volendo, per ora cantare il solo genere leggero. Questa deliberazione fa onore al Cuttica, e se tutti gli artisti non accetiassero parti disadatte i successi sarebbero pitt certi e le carriereé piu pronte e brillanti.			
Nel	O		
mentre	O		
sulla	O		
fede	O		
del	O		
Trovatore	B-music	Q203470	
noi	O		
pure	O		
abbiamo	O		
annunciato	O		
scritturato	O		
per	O		
Napoli	B-city	Q2634	
il	O		
tenore	O		
Cuttica	B-person	NIL	
,	O		
nella	O		
Rivista	B-magazine	NIL	
Settimanale	I-magazine	NIL	
troviamo	O		
che	O		
il	O		
giovane	O		
artista	O		
declind	O		
telegraficamente	O		
l’onorevole	O		
invito	O		
,	O		
volendo	O		
,	O		
per	O		
ora	O		
cantare	O		
il	O		
solo	O		
genere	O		
leggero	O		
.	O		
Questa	O		
deliberazione	O		
fa	O		
onore	O		
al	O		
Cuttica	B-person	NIL	
,	O		
e	O		
se	O		
tutti	O		
gli	O		
artisti	O		
non	O		
accetiassero	O		
parti	O		
disadatte	O		
i	O		
successi	O		
sarebbero	O		
pitt	O		
certi	O		
e	O		
le	O		
carriereé	O		
piu	O		
pronte	O		
e	O		
brillanti	O		
.	O		

#document_id:L'arpa_1882-003_32			
#document_date:1882			
#sent_text: All’ Argentina di Roma la Urban, la Donati e Caltagirone furono non poco applauditi nella Saffo. — A San Remo si attende I’ Aida che avra ad interpreti. principali le signore Crosmond e Terrigi Jil baritono D’ Andreade ed il basso Borgiani. Ignoriamo il nome del tenore.			
 			
All	O		
’	O		
Argentina	B-theatre	Q588377	
di	I-theatre	Q588377	
Roma	I-theatre	Q588377	
la	O		
Urban	B-person	NIL	
,	O		
la	O		
Donati	B-person	NIL	
e	O		
Caltagirone	B-person	NIL	
furono	O		
non	O		
poco	O		
applauditi	O		
nella	O		
Saffo	B-music	Q7398751	
.	O		
—	O		
A	O		
San	B-city	Q33962	
Remo	I-city	Q33962	
si	O		
attende	O		
I	O		
’	O		
Aida	B-music	Q171277	
che	O		
avra	O		
ad	O		
interpreti	O		
.	O		
principali	O		
le	O		
signore	O		
Crosmond	B-person	NIL	
e	O		
Terrigi	B-person	Q102281798	
Jil	O		
baritono	O		
D	B-person	Q453717	
’	I-person	Q453717	
Andreade	I-person	Q453717	
ed	O		
il	O		
basso	O		
Borgiani	B-person	NIL	
.	O		
Ignoriamo	O		
il	O		
nome	O		
del	O		
tenore	O		
.	O		

#document_id:L'arpa_1882-003_33			
#document_date:1882			
#sent_text: A Parma, in carnevale, si daranno le opere Stella d’Auteri e Regina dt Cipro di Halery. Nella prima cantera I’ esimia prima donna Chiara Bernau-Gallignani, nella seconda l' egregia signora Enrichetta Leawington, ora tanto bene accetta fra noi. — Anche il bravo baritono Barbieri venne scritturato per Parma.			
 			
A	O		
Parma	B-city	Q2683	
,	O		
in	O		
carnevale	O		
,	O		
si	O		
daranno	O		
le	O		
opere	O		
Stella	B-music	NIL	
d’Auteri	B-person	Q3945947	
e	O		
Regina	B-music	Q3185464	
dt	I-music	Q3185464	
Cipro	I-music	Q3185464	
di	O		
Halery	B-person	Q313917	
.	O		
Nella	O		
prima	O		
cantera	O		
I	O		
’	O		
esimia	O		
prima	O		
donna	O		
Chiara	B-person	NIL	
Bernau	I-person	NIL	
-	I-person	NIL	
Gallignani	I-person	NIL	
,	O		
nella	O		
seconda	O		
l	O		
'	O		
egregia	O		
signora	O		
Enrichetta	B-person	NIL	
Leawington	I-person	NIL	
,	O		
ora	O		
tanto	O		
bene	O		
accetta	O		
fra	O		
noi	O		
.	O		
—	O		
Anche	O		
il	O		
bravo	O		
baritono	O		
Barbieri	B-person	Q3724335	
venne	O		
scritturato	O		
per	O		
Parma	B-city	Q2683	
.	O		

#document_id:L'arpa_1882-003_34			
#document_date:1882			
#sent_text:Reduce dai teatri di Buenos-Ayres è disponibile in Firenze il celebre baritono Sparapani. Ai lettori dell Arpa sono noti i suol continui trionfi in quelle lontane contrade. — Al Costanzi di Roma la parte di Amneris nell’ Aida sara sostenuta dalla celebre A Treviso non si contentarono di Pozzoni.			
Reduce	O		
dai	O		
teatri	O		
di	O		
Buenos	B-city	Q1486	
-	I-city	Q1486	
Ayres	I-city	Q1486	
è	O		
disponibile	O		
in	O		
Firenze	B-city	Q2044	
il	O		
celebre	O		
baritono	O		
Sparapani	B-person	Q16699975	
.	O		
Ai	O		
lettori	O		
dell	O		
Arpa	B-newspaper	NIL	
sono	O		
noti	O		
i	O		
suol	O		
continui	O		
trionfi	O		
in	O		
quelle	O		
lontane	O		
contrade	O		
.	O		
—	O		
Al	O		
Costanzi	B-theater	Q1050350	
di	O		
Roma	B-city	Q220	
la	O		
parte	O		
di	O		
Amneris	B-person	Q50732179	
nell	O		
’	O		
Aida	B-music	Q171277	
sara	O		
sostenuta	O		
dalla	O		
celebre	O		
A	O		
Treviso	B-city	Q5475	
non	O		
si	O		
contentarono	O		
di	O		
Pozzoni	B-person	Q14507260	
.	O		

#document_id:L'arpa_1882-003_35			
#document_date:1882			
#sent_text:onorare la celebre Bonheur in occasioue delia sua beneficiata, ma rinnovarono le feste alla chiusura della stagione che avvenne colla Carmen. Ovazioni e flori non mancarono , e come per la be— La celebre Giovannoni-Zacchi è neficiata, la Bonheur venne accompagnata a casa dalla folla plaudente che volle rivederla pitt volte al balcone.			
onorare	O		
la	O		
celebre	O		
Bonheur	B-person	Q102075957	
in	O		
occasioue	O		
delia	O		
sua	O		
beneficiata	O		
,	O		
ma	O		
rinnovarono	O		
le	O		
feste	O		
alla	O		
chiusura	O		
della	O		
stagione	O		
che	O		
avvenne	O		
colla	O		
Carmen	B-music	Q185968	
.	O		
Ovazioni	O		
e	O		
flori	O		
non	O		
mancarono	O		
,	O		
e	O		
